Image Name,true_label
Grape___healthy/image (87).JPG,Grape : Healthy
Grape___healthy/image (88).JPG,Grape : Healthy
Grape___healthy/image (89).JPG,Grape : Healthy
Grape___healthy/image (90).JPG,Grape : Healthy
Grape___healthy/image (91).JPG,Grape : Healthy
Grape___healthy/image (92).JPG,Grape : Healthy
Grape___healthy/image (93).JPG,Grape : Healthy
Grape___healthy/image (94).JPG,Grape : Healthy
Grape___healthy/image (95).JPG,Grape : Healthy
Grape___healthy/image (96).JPG,Grape : Healthy
Grape___healthy/image (97).JPG,Grape : Healthy
Grape___healthy/image (98).JPG,Grape : Healthy
Grape___healthy/image (99).JPG,Grape : Healthy
Grape___healthy/image (100).JPG,Grape : Healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (1).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (2).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (3).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (4).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (5).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (6).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (7).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (8).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (9).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (10).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (11).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (12).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (13).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (14).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (15).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (16).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (17).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (18).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (19).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (20).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (21).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (22).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (23).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (24).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (25).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (26).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (27).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (28).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (29).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (30).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (31).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (32).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (33).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (34).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (35).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (36).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (37).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (38).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (39).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (40).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (41).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (42).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (43).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (44).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (45).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (46).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (47).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (48).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (49).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (50).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (51).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (52).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (53).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (54).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (55).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (56).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (57).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (58).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (59).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (60).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (61).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (62).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (63).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (64).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (65).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (66).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (67).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (68).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (69).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (70).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (71).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (72).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (73).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (74).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (75).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (76).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (77).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (78).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (79).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (80).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (81).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (82).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (83).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (84).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (85).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (86).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (87).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (88).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (89).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (90).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (91).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (92).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (93).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (94).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (95).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (96).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (97).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (98).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (99).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (100).JPG,Grape : Leaf Blight | Isariopsis Leaf Spot
Orange___Haunglongbing_(Citrus_greening)/image (1).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (2).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (3).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (4).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (5).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (6).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (7).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (8).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (9).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (10).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (11).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (12).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (13).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (14).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (15).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (16).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (17).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (18).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (19).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (20).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (21).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (22).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (23).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (24).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (25).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (26).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (27).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (28).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (29).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (30).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (31).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (32).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (33).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (34).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (35).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (36).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (37).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (38).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (39).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (40).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (41).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (42).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (43).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (44).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (45).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (46).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (47).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (48).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (49).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (50).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (51).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (52).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (53).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (54).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (55).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (56).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (57).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (58).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (59).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (60).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (61).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (62).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (63).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (64).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (65).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (66).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (67).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (68).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (69).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (70).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (71).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (72).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (73).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (74).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (75).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (76).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (77).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (78).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (79).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (80).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (81).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (82).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (83).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (84).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (85).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (86).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (87).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (88).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (89).JPG,Orange : Haunglongbing | Citrus Greening
Orange___Haunglongbing_(Citrus_greening)/image (90).JPG,Orange : Haunglongbing | Citrus Greening
